index,zenith_deg,relative_azimuth_deg,absolute_azimuth_deg,reference_intensity,model_intensity,normalized_reference,normalized_model,reference_dop,model_dop,dop_abs_error,reference_aop_deg,model_aop_deg,aop_abs_error_deg,signed_dolp_bias,first_frac,second_frac,higher_frac,second_rr_frac,second_ar_frac,second_ra_frac,second_aa_frac,model_q,model_u,model_v,model_calibration_applied,model_calibration_intensity_gain,model_calibration_dolp_scale,model_calibration_aop_offset_deg,raw_model_intensity,raw_model_dop,raw_model_aop_deg,raw_model_q,raw_model_u,raw_model_v
434,59.242294,35.022218,331.007312,1957.937,1957.937,0.0844647210395966,0.0844647210395966,0.283507,0.28350700000000006,5.551115123125783e-17,-9.078925,-9.078924999999996,3.552713678800501e-15,5.551115123125783e-17,0.34080742684,0.6578524471,0.001340126064,0.37770364295,0.42403201976,0.088322987236,0.10994135005,527.4462896168027,-172.98565685744708,0.0,1.0,952014438.5992444,1.2304328098758006,28.28193527030394,2.0566253206e-06,0.23041241888585293,-37.36086027030394,1.2486876938e-07,-4.571241373e-07,0.0
435,59.243211,45.020823,341.005917,1663.435,1663.435,0.07176000721294984,0.07176000721294984,0.367924,0.367924,0.0,-24.032274,-24.032274000000005,3.552713678800501e-15,0.0,0.4834880445,0.49681479877,0.019697156733,0.59933500541,0.2491815914,0.10037378975,0.051109613451,409.0071010908983,-455.27882238428106,0.0,1.0,1408770163.902322,1.308241541395345,3.925404274184185,1.1807710318e-06,0.2812355275063192,-27.957678274184186,1.8610035489e-07,-2.7502782912e-07,0.0
436,59.250054,55.005368,350.990462,1451.969,1451.969,0.06263743753917621,0.06263743753917621,0.457514,0.457514,0.0,-40.061107,-40.061107,0.0,0.0,0.51473126316,0.4791712509,0.0060974859414,0.67984240555,0.20797221197,0.086381997397,0.025803385081,113.95811253594607,-654.4485594275479,0.0,1.0,1652619740.9522283,0.8246124128114553,-25.496611593633382,8.7858626157e-07,0.5548230815979833,-14.56449540636662,4.2580894496e-07,-2.3728449731e-07,0.0
437,59.230489,64.981639,0.966733,1289.588,1289.588,0.05563237768937984,0.05563237768937984,0.522319,0.5223189999999999,1.1102230246251565e-16,-55.769722,-55.76972200000001,7.105427357601002e-15,-1.1102230246251565e-16,0.43157465577,0.56673629573,0.0016890485037,0.68343963658,0.13295694859,0.15099869831,0.032604716516,-247.29792965259603,-626.5371381984769,0.0,1.0,1575867534.3539908,1.3893070969425287,-35.925844006387806,8.1833528002e-07,0.3759564758212753,-19.843877993612196,2.3675426402e-07,-1.9647172581e-07,0.0
438,59.254875,74.970412,10.955506,1205.043,1205.043,0.051985135801467866,0.051985135801467866,0.55971,0.55971,0.0,-71.106962,-71.106962,0.0,0.0,0.35048377462,0.64113391978,0.0083823056007,0.51862754564,0.37921059868,0.062457217381,0.039704638307,-533.0399459751665,-413.2607236201276,0.0,1.0,1528867942.454414,0.8124015225627086,-64.18510873554153,7.8819299335e-07,0.6889573498513434,-6.9218532644584645,5.2725740201e-07,-1.2993338864e-07,0.0
439,59.259394,85.000519,20.985613,1140.016,1140.016,0.049179893643501685,0.049179893643501685,0.576094,0.576094,0.0,-87.069812,-87.069812,0.0,0.0,0.53604913252,0.45666753652,0.0072833309631,0.77847063415,0.096211488288,0.11289639255,0.012421485014,-653.3239502400418,-67.0578514040235,0.0,1.0,2785089917.668453,1.1967247000513674,-80.12066245767069,4.0932825643e-07,0.4813922533522305,-6.949149542329306,1.9127861421e-07,-4.7330645217e-08,0.0
440,59.229253,94.976949,30.962043,1140.656,1140.656,0.04920750302085414,0.04920750302085414,0.531674,0.531674,0.0,78.243073,78.243073,0.0,0.0,0.48774992181,0.49346611188,0.018783966308,0.79942154745,0.077126027512,0.11421735929,0.0092350657505,-556.0991393681854,241.95868986207967,0.0,1.0,3098022748.6067624,1.1583080877204286,76.6648680643421,3.6818838742e-07,0.4590091406910091,1.5782049356578953,1.6874545003e-07,9.305559435e-09,0.0
441,59.237554,104.849548,40.834642,1145.429,1145.429,0.04941340858039053,0.04941340858039053,0.466545,0.466545,0.0,63.554217,63.554217,0.0,0.0,0.4809837405,0.516994833,0.0020214265023,0.78692634813,0.10163998684,0.10291870914,0.008514955895,-322.4135708064025,426.1767488822039,0.0,1.0,3624142459.52437,0.9725641624878361,56.223760754622965,3.1605518072e-07,0.47970613970246423,7.330456245377035,1.4667716897e-07,3.8373103148e-08,0.0
442,59.216312,114.996686,50.98178,1189.946,1189.946,0.05133385647351463,0.05133385647351463,0.394594,0.394594,0.0,49.348677,49.348676999999995,7.105427357601002e-15,0.0,0.45025857326,0.54460535303,0.0051360737052,0.77367924909,0.13746371003,0.080837010708,0.008020030169,-71.00241047687904,464.14618714160144,0.0,1.0,4068819213.6502576,0.8715802565408501,36.08617565513475,2.9245487143e-07,0.4527339817977001,13.262501344865246,1.1846732859e-07,5.9130192875e-08,0.0
443,59.229465,125.006815,60.991909,1200.969,1200.969,0.05180938485875863,0.05180938485875863,0.307269,0.307269,0.0,37.07133,37.07133,0.0,0.0,0.39567035596,0.60222904225,0.0021006017944,0.74874449658,0.18624487951,0.057942328833,0.0070682950855,100.83230666967216,354.9774747438677,0.0,1.0,4069355429.0425158,0.8179488069941647,18.18064259571009,2.9512511771e-07,0.37565798418261165,18.890687404289913,8.7623494132e-08,6.7922138609e-08,0.0
444,59.253006,134.992567,70.977661,1232.63,1232.63,0.05317522938431521,0.05317522938431521,0.236816,0.23681600000000005,5.551115123125783e-17,25.422532,25.422531999999997,3.552713678800501e-15,5.551115123125783e-17,0.29242101499,0.70483289928,0.0027460857365,0.64119805329,0.31385867735,0.037194566398,0.0077487029659,184.31548978505256,226.3563750308997,0.0,1.0,3428191810.68399,0.8783193247755797,-0.5328862933598835,3.5955689415e-07,0.26962403458504014,25.955418293359884,5.980422424e-08,7.6300870101e-08,0.0
445,59.247041,145.006418,80.991512,1288.28,1288.28,0.05557595102441575,0.05557595102441575,0.18602,0.18602,0.0,18.265114,18.265114,0.0,0.0,0.14076109346,0.85758317281,0.001655733729,0.4358694025,0.53477556126,0.018027738715,0.011327297527,192.5657257189714,142.64842302551017,0.0,1.0,1883377141.4787905,0.8309757296883608,-16.60551924948354,6.8402656676e-07,0.22385732020087123,34.87063324948354,5.3020848068e-08,1.436518622e-07,0.0
446,59.261081,154.985564,90.970658,1303.37,1303.37,0.0562269283748042,0.0562269283748042,0.152522,0.15252199999999996,2.7755575615628914e-17,16.601732,16.601732,0.0,-2.7755575615628914e-17,0.12358366354,0.87588165743,0.00053467902787,0.47966921048,0.49153556554,0.017833728151,0.010961495829,166.33597146877742,108.86157296481974,0.0,1.0,1798399442.3289566,0.8318996921886863,-24.26325963858246,7.2473888132e-07,0.18334181564453073,40.86499163858246,1.9112513208e-08,1.3149320191e-07,0.0
447,59.240209,164.94719,100.932284,1297.455,1297.455,0.055971757332554516,0.055971757332554516,0.155137,0.15513700000000005,5.551115123125783e-17,15.626758,15.626758000000006,5.329070518200751e-15,5.551115123125783e-17,0.11567759318,0.87781169271,0.006510714103,0.61372529691,0.35419290598,0.022364903628,0.0097168934802,172.07305414496642,104.43094067073916,0.0,1.0,1762366658.7822602,1.1418268457009089,-34.03835554810043,7.3620037779e-07,0.1358673607860125,49.66511354810043,-1.6216593416e-08,9.8702295928e-08,0.0
448,59.240983,174.964587,110.949681,1282.698,1282.698,0.05533514548631978,0.05533514548631978,0.181648,0.18164799999999998,2.7755575615628914e-17,10.362934,10.362933999999992,7.105427357601002e-15,-2.7755575615628914e-17,0.1067406797,0.89097142107,0.0022878992313,0.69208918685,0.27524615476,0.024780423582,0.0078842348078,217.92081005481432,82.4578668347776,0.0,1.0,1652256617.6057396,1.912291394438728,-55.07566343327369,7.7633098051e-07,0.09498970738887577,65.43859743327369,-4.8260658793e-08,5.5758457882e-08,0.0
449,59.235477,184.974229,120.959323,1244.996,1244.996,0.053708694322347254,0.053708694322347254,0.246647,0.24664699999999995,5.551115123125783e-17,1.579967,1.5799669999999988,1.1102230246251565e-15,-5.551115123125783e-17,0.11543447076,0.87976387619,0.0048016530507,0.69581960083,0.27104488345,0.025366754762,0.0077687609657,306.6076385191039,16.92696077831711,0.0,1.0,1733755160.9715257,2.4553904498268864,84.35619596903217,7.1809216666e-07,0.100451233740601,-82.77622896903218,-6.9852136519e-08,-1.7996775414e-08,0.0
450,59.283655,195.057356,131.04245,1210.268,1210.268,0.052210540483759435,0.052210540483759435,0.30868,0.30867999999999995,5.551115123125783e-17,-9.279876,-9.279876000000002,1.7763568394002505e-15,-5.551115123125783e-17,0.11931307027,0.87686456527,0.0038223644589,0.62758530737,0.33898228211,0.023755340704,0.0096770698105,354.15617699268995,-118.90983018211813,0.0,1.0,1698893361.939963,1.8729202822180913,55.854669074886075,7.1238609033e-07,0.1648121401271984,-65.13454507488608,-7.589118935e-08,-8.958574884e-08,0.0
451,59.253908,205.05737,141.042464,1179.008,1179.008,0.05086199495870026,0.05086199495870026,0.408469,0.40846899999999997,5.551115123125783e-17,-21.852392,-21.852392,0.0,-5.551115123125783e-17,0.11286624256,0.87955151361,0.0075822438239,0.56925001862,0.39699675602,0.022376049921,0.011377175443,348.1446777593006,-332.7498997574559,0.0,1.0,1484955946.456466,1.9639682020854408,32.575951912959496,7.9396833476e-07,0.20798147320627033,-54.4283439129595,-5.3370597209e-08,-1.5626813091e-07,0.0
452,59.219222,215.01219,150.997284,1145.446,1145.446,0.04941414195447645,0.04941414195447645,0.48456,0.48456,0.0,-34.805462,-34.805462,0.0,0.0,0.11352362711,0.88476535601,0.0017110168762,0.57620491488,0.39025498707,0.022306301908,0.011233796139,193.37130302221163,-520.2633552667425,0.0,1.0,1349021354.413701,2.005440463907966,12.341728015839792,8.4909404603e-07,0.2416227301286953,-47.14719001583979,-1.5362600213e-08,-2.045844302e-07,0.0
453,59.238504,224.981978,160.967072,1138.176,1138.176,0.04910051668361336,0.04910051668361336,0.52972,0.52972,0.0,-49.592325,-49.59232500000001,7.105427357601002e-15,0.0,0.1486369736,0.84414346262,0.0072195637873,0.63558297163,0.32904252971,0.025952049359,0.0094224493002,-96.23524954056637,-595.1846607977476,0.0,1.0,1608478769.3477855,1.9824569657345705,-10.155655725784236,7.0761021015e-07,0.2672037825566216,-39.43666927421577,3.6487640302e-08,-1.8552205542e-07,0.0
454,59.252457,235.017784,171.002878,1166.088,1166.088,0.050304630653397485,0.050304630653397485,0.554063,0.5540630000000001,1.1102230246251565e-16,-64.453182,-64.453182,0.0,1.1102230246251565e-16,0.28139485346,0.70858151551,0.010023631038,0.72740947061,0.22626940638,0.040089318066,0.0062318049386,-405.77412164761074,-502.76710325664516,0.0,1.0,2811126798.2954326,1.7477090519742278,-38.89227311201595,4.1481159822e-07,0.3170224468278204,-25.56090888798405,8.2541045864e-08,-1.0237398288e-07,0.0
455,59.248924,245.025564,181.010658,1216.686,1216.686,0.05248741077102206,0.05248741077102206,0.542682,0.542682,0.0,-79.409057,-79.409057,0.0,0.0,0.43709303234,0.53750175156,0.025405216108,0.75758125832,0.15200020548,0.080779284689,0.0096392515102,-615.6642414796645,-238.576524118386,0.0,1.0,4040770058.643922,1.1338936589616944,-66.59678238243902,3.0110250827e-07,0.47860043639095184,-12.812274617560991,1.2993440288e-07,-6.2322601213e-08,0.0
456,59.231499,254.970578,190.955672,1329.831,1329.831,0.057368446709372044,0.057368446709372044,0.493496,0.4934959999999999,1.1102230246251565e-16,85.546041,85.54604100000002,1.4210854715202004e-14,-1.1102230246251565e-16,0.36085900766,0.62062719476,0.018513797581,0.69616900709,0.21952200496,0.070268838022,0.014040149928,-648.3507077697539,101.6208094731123,0.0,1.0,3165017276.5184503,0.8769965108824606,-84.34513754904566,4.2016547899e-07,0.5627114747622306,-10.108821450954332,2.2186457309e-07,-8.1707843704e-08,0.0
457,59.269561,264.93681,200.921904,1476.308,1476.308,0.0636874135319598,0.0636874135319598,0.426863,0.4268629999999999,1.1102230246251565e-16,70.563089,70.56308900000002,1.4210854715202004e-14,-1.1102230246251565e-16,0.27507855264,0.71617211238,0.0087493349814,0.65058719129,0.28106815418,0.051183481595,0.017161172935,-490.61500437171304,395.50643511101737,0.0,1.0,2264394606.029493,0.6249544762817765,78.11082716820636,6.5196587029e-07,0.6830305505445137,-7.54773816820635,4.2994629221e-07,-1.1597199685e-07,0.0
458,59.23101,274.98299,210.968084,1708.871,1708.871,0.07372010044636598,0.07372010044636598,0.326763,0.3267630000000001,5.551115123125783e-17,54.638079,54.638079,0.0,5.551115123125783e-17,0.36191708574,0.63713099885,0.00095191540291,0.68368087811,0.24126610072,0.058632710018,0.016420311152,-184.33853556260803,527.0912539961913,0.0,1.0,2818993534.086149,0.4721096832412642,54.4555274320425,6.0619897823e-07,0.6921336536810938,0.18255156795749802,4.1956219523e-07,2.6735921545e-09,0.0
459,59.267953,285.028524,221.013618,2010.915,2010.915,0.08675017352925063,0.08675017352925063,0.250778,0.250778,0.0,40.188457,40.188457,0.0,0.0,0.43507349062,0.56023458862,0.0046919207623,0.59771823739,0.29820789426,0.07269998343,0.031373884916,84.30069279889655,497.1972113652493,0.0,1.0,3165867506.451439,0.3727382378475058,33.231754450528264,6.3518608909e-07,0.6727992315685035,6.956702549471734,4.1481429111e-07,1.0275915966e-07,0.0
460,59.271166,294.966612,230.951706,2386.419,2386.419,0.10294928545637222,0.10294928545637222,0.16599,0.16599000000000003,2.7755575615628914e-17,24.734208,24.734208,0.0,2.7755575615628914e-17,0.36019260732,0.62286604009,0.016941352596,0.54298244919,0.35243672728,0.06645880176,0.038122021768,257.4264615133817,301.0714367897248,0.0,1.0,2434803242.371862,0.25247405464643397,14.596484716843467,9.8012806886e-07,0.657453694528942,10.137723283156532,6.0446089299e-07,2.2330244102e-07,0.0
461,59.203202,304.991846,240.97694,2861.538,2861.538,0.12344575382875198,0.12344575382875198,0.105544,0.105544,0.0,9.120303,9.120302999999998,1.7763568394002505e-15,0.0,0.50400546426,0.49301427612,0.0029802596191,0.61725619112,0.26814622763,0.082826920583,0.031770660663,286.8418923004426,94.53413045782595,0.0,1.0,3194353094.539168,0.18930352589000024,-8.652305664708706,8.9581142576e-07,0.5575384795596945,17.772608664708706,4.0638044147e-07,2.9035251042e-07,0.0
462,59.238887,314.985057,250.970151,3436.632,3436.632,0.14825510892115065,0.14825510892115065,0.054088,0.054088000000000004,6.938893903907228e-18,-2.695789,-2.6957890000000004,4.440892098500626e-16,6.938893903907228e-18,0.65225276374,0.34511398916,0.0026332471056,0.64055139667,0.2010118477,0.11717887094,0.041257884692,185.0581764597549,-17.46570337715229,0.0,1.0,3925871965.3194456,0.14224254634154915,-31.070346633356515,8.7538056013e-07,0.3802519104946651,28.374557633356513,1.8251199578e-07,2.7836768209e-07,0.0
463,59.24976,324.96971,260.954804,4143.036,4143.036,0.1787291317325359,0.1787291317325359,0.016094,0.016094,0.0,-22.143653,-22.143653000000004,3.552713678800501e-15,0.0,0.65813619724,0.33879048701,0.0030733157444,0.61227793927,0.20209735959,0.13500970625,0.050614994893,47.731291679285874,-46.558375511953784,0.0,1.0,3888851257.928538,0.06380733936456782,-61.310115342031665,1.0653624233e-06,0.2522280377190745,39.166462342031664,5.4340624984e-08,2.6316241611e-07,0.0
464,59.257268,335.002608,270.987702,4804.369,4804.369,0.2072588072835263,0.2072588072835263,0.013706,0.013706,0.0,86.089049,86.089049,0.0,0.0,0.62878728834,0.36631537117,0.0048973404851,0.64811480313,0.16336652135,0.14726574006,0.04125293546,-65.23601808375619,8.961629411442958,0.0,1.0,3631332378.1991787,0.08257053862131243,33.56966860434053,1.3230320168e-06,0.16599140842303187,52.519380395659475,-5.6983247516e-08,2.1209035137e-07,0.0
465,59.245405,345.009048,280.994142,4677.065,4677.065,0.20176695701090527,0.20176695701090527,0.030075,0.030075,0.0,60.839088,60.839088000000004,7.105427357601002e-15,0.0,0.61731747524,0.38090375792,0.0017787668411,0.68377194756,0.12786470064,0.15620855444,0.032154797363,-73.86868634569952,119.70555857372656,0.0,1.0,3071604178.7554464,0.24949127214101802,-7.546270654492851,1.5226782905e-06,0.12054529900749772,68.38535865449285,-1.3373920348e-07,1.2571815951e-07,0.0
466,59.218861,354.989534,290.974628,4006.757,4006.7569999999996,0.17285010308219872,0.17285010308219872,0.060476,0.060476,0.0,47.582358,47.582358,0.0,0.0,0.61104977889,0.38783771223,0.0011125088797,0.69761617748,0.11441962318,0.15945688112,0.028507318216,-21.812807980534323,241.32885267652605,0.0,1.0,2438271282.7051544,0.5852500717253699,-38.43590288583614,1.6432777716e-06,0.10333360544785805,86.01826088583614,-1.6816830808e-07,2.3525212173e-08,0.0
467,63.969356,4.992298,300.977392,3823.97,3823.9700000000003,0.16496473549138005,0.16496473549138008,0.097683,0.097683,0.0,42.22363,42.223629999999986,1.4210854715202004e-14,0.0,0.64760087957,0.34342604461,0.0089730758265,0.6883033905,0.13719552567,0.14368306206,0.030818021777,36.144159111774954,371.78405919141244,0.0,1.0,1878192195.8211048,1.4843820322116639,-50.423457761920304,2.0359843942e-06,0.06580718297597327,-87.35291223807971,-1.3341083979e-07,-1.2362470784e-08,0.0
468,63.966291,14.88351,310.868604,3112.24,3112.24,0.13426095089283982,0.13426095089283982,0.149613,0.149613,0.0,26.976862,26.976862,0.0,0.0,0.61612981265,0.37761222906,0.0062579582883,0.60555602201,0.2277226622,0.11954900297,0.047172312818,273.9955283583696,376.48267292558415,0.0,1.0,1578195274.0578017,1.7176034396230333,85.279830670738,1.9720246608e-06,0.08710567092997668,-58.302968670738,-7.6929523222e-08,-1.5358495374e-07,0.0
469,63.963572,24.9779,320.962994,2574.529,2574.5290000000005,0.11106428541538955,0.11106428541538958,0.211627,0.21162699999999998,2.7755575615628914e-17,10.841294,10.841294000000007,7.105427357601002e-15,-2.7755575615628914e-17,0.47660785798,0.52162655042,0.0017655916037,0.38968200279,0.45192358239,0.071530851523,0.086863563303,506.2896471413031,201.2989168138995,0.0,1.0,1168553005.5777502,1.2877245845400431,52.68936757666473,2.20317691e-06,0.164341818538465,-41.84807357666473,3.9756152418e-08,-3.5988484575e-07,0.0
470,63.988336,35.000516,330.98561,2141.718,2141.718,0.09239296944461581,0.09239296944461581,0.284214,0.284214,0.0,-5.381074,-5.3810739999999955,4.440892098500626e-15,0.0,0.65041009962,0.34036754193,0.0092223584478,0.52586711107,0.33881542402,0.078486857649,0.056830607262,597.9996011079,-113.66513654621873,0.0,1.0,1607686755.8538911,1.351134101444396,26.02937388987491,1.3321736913e-06,0.21035217725329275,-31.410447889874913,1.2799965214e-07,-2.4928396734e-07,0.0
471,63.988861,45.014365,340.999459,1829.07,1829.07,0.07890544349072261,0.07890544349072261,0.375919,0.375919,0.0,-21.809242,-21.809242000000005,3.552713678800501e-15,0.0,0.7053696387,0.29151268917,0.0031176721307,0.7901847155,0.09654587726,0.0974870574,0.015782349836,497.774660218509,-474.3307092359079,0.0,1.0,1881352400.892364,1.0200204526200431,-4.444082171407256,9.7221020322e-07,0.36854064939032116,-17.365159828592745,2.9446539217e-07,-2.0412812551e-07,0.0
472,63.978813,55.009868,350.994962,1583.389,1583.389,0.06830685061989523,0.06830685061989523,0.465784,0.465784,0.0,-38.76228,-38.762280000000004,7.105427357601002e-15,0.0,0.50122420642,0.49664332389,0.0021324696904,0.60780449529,0.26896397123,0.088034138379,0.035197395109,159.31929166605556,-720.1035168749017,0.0,1.0,1508964106.0975943,0.896739837372245,-22.42408820094592,1.0493218451e-06,0.5194193238530661,-16.338191799054076,4.5877671923e-07,-2.9426245177e-07,0.0
